numMobiles	populationSize	mapoModelMaxEvaluations	injectedSolutionsFraction	avg	std	std_percent	time
10	10	35	0	691,981	23,57	3,41	1,636
38	10	35	0	820,350	31,80	3,88	16,836
34	12	35	0	814,426	29,66	3,64	14,641
30	14	35	0	809,972	31,04	3,83	15,010
26	16	35	0	804,738	31,36	3,90	13,606
22	18	35	0	788,881	38,01	4,82	12,290
18	20	35	0	767,191	38,39	5,00	10,318
14	24	35	0	756,873	36,81	4,86	8,506
10	28	35	0	692,808	32,89	4,75	4,170
38	28	35	0	822,347	27,05	3,29	41,384
34	32	35	0	825,234	23,93	2,90	38,862
30	36	35	0	806,899	28,66	3,55	36,872
26	42	35	0	796,100	36,36	4,57	33,919
22	48	35	0	769,587	40,17	5,22	31,331
18	54	35	0	746,153	41,16	5,52	24,580
14	60	35	0	749,482	28,15	3,76	20,058
10	66	35	0	689,050	21,35	3,10	10,137
38	66	35	0	818,602	30,28	3,70	93,975
34	72	35	0	817,843	28,16	3,44	90,830
30	76	35	0	793,408	41,38	5,22	77,894
26	82	35	0	805,675	35,72	4,43	69,095
22	90	35	0	743,880	50,22	6,75	51,669
18	96	35	0	757,828	46,10	6,08	46,802
14	102	35	0	740,700	23,20	3,13	34,568
10	2	40	0	711,681	53,47	7,51	0,575
38	2	40	0	831,644	99,10	11,92	4,244
34	3	40	0	824,729	18,13	2,20	5,756
30	4	40	0	847,663	138,61	16,35	5,999
26	5	40	0	818,921	26,10	3,19	5,757
22	6	40	0	733,857	54,11	7,37	3,272
18	7	40	0	796,749	33,18	4,16	4,293
14	8	40	0	789,316	37,67	4,77	3,501
10	9	40	0	700,286	44,07	6,29	1,648
38	9	40	0	821,675	25,12	3,06	16,143
34	10	40	0	819,593	30,19	3,68	15,929
30	12	40	0	814,044	32,33	3,97	14,917
26	14	40	0	805,567	33,24	4,13	12,899
22	16	40	0	777,019	38,21	4,92	11,040
18	18	40	0	755,239	49,60	6,57	9,262
14	20	40	0	739,035	42,99	5,82	7,433
10	24	40	0	692,418	25,24	3,65	4,195
38	24	40	0	822,013	36,63	4,46	39,483
34	28	40	0	811,688	29,71	3,66	38,872
30	32	40	0	802,544	36,60	4,56	37,322
26	36	40	0	795,316	34,99	4,40	33,816
