numMobiles	populationSize	mapoModelMaxEvaluations	injectedSolutionsFraction	avg	std	std_percent	time
20	32	3000	100	697,701	18,73	2,68	33,080
20	8	5000	100	709,497	34,98	4,93	55,230
20	24	6000	100	703,961	31,39	4,46	65,579
20	40	7000	100	700,300	32,68	4,67	70,674
20	16	9000	100	699,625	22,34	3,19	93,340
20	32	10000	100	696,004	15,38	2,21	102,314
25	10	1250	100	737,653	53,98	7,32	23,010
25	30	1875	100	733,558	46,01	6,27	31,757
25	50	2500	100	733,059	52,97	7,23	38,389
25	20	5000	100	718,882	41,51	5,77	81,773
25	40	6250	100	716,256	40,02	5,59	100,385
25	10	8750	100	722,111	45,49	6,30	142,896
25	30	10000	100	710,520	30,61	4,31	156,178
25	50	11250	100	710,375	42,13	5,93	167,645
10	18	250	100	708,733	51,23	7,23	20,163
10	6	750	100	691,669	22,59	3,27	6,835
10	14	1000	100	707,253	48,65	6,88	5,115
10	2	2000	100	694,602	23,32	3,36	9,644
10	10	2500	100	697,316	36,64	5,25	11,257
10	18	3000	100	696,638	40,65	5,83	11,926
10	6	4000	100	691,669	22,59	3,27	16,241
10	14	4500	100	705,591	44,76	6,34	19,099
15	3	375	100	755,343	44,84	5,94	4,910
15	15	750	100	737,003	46,42	6,30	7,711
15	27	1125	100	749,541	42,44	5,66	12,615
15	9	2250	100	726,135	38,82	5,35	20,470
15	21	3000	100	709,055	43,17	6,09	22,268
15	3	4500	100	732,135	39,35	5,37	43,798
15	15	5250	100	724,070	38,03	5,25	46,817
15	27	6000	100	716,508	22,39	3,12	58,339
15	9	7500	100	716,713	27,55	3,84	65,141
20	28	500	100	733,271	50,82	6,93	5,705
20	4	1500	100	721,541	41,77	5,79	18,397
20	20	2000	100	711,153	36,61	5,15	23,649
20	36	3000	100	710,967	39,33	5,53	34,802
20	12	5000	100	708,674	31,97	4,51	55,219
20	28	6000	100	704,232	25,00	3,55	65,984
20	4	8000	100	709,239	28,08	3,96	90,593
20	20	9000	100	701,699	29,27	4,17	98,516
20	36	10000	100	698,219	28,24	4,04	106,619
25	15	1250	100	743,650	61,42	8,26	22,306
25	35	1875	100	739,123	50,71	6,86	32,496
25	5	3750	100	772,755	40,32	5,22	83,068
25	25	5000	100	727,530	50,51	6,94	82,284
25	45	6250	100	723,111	40,17	5,55	105,875
25	15	8750	100	708,968	38,65	5,45	139,318
25	35	10000	100	721,087	42,00	5,82	159,566
25	5	12500	100	755,549	39,34	5,21	226,057
10	20	250	100	713,358	41,61	5,83	12,882
10	8	750	100	705,350	37,61	5,33	11,636
10	16	1000	100	691,669	22,59	3,27	5,189
10	4	2000	100	697,981	24,86	3,56	9,313
