numMobiles	populationSize	mapoModelMaxEvaluations	injectedSolutionsFraction	avg	std	std_percent	time
20	35	500	60	725,398	50,72	6,99	5,417
20	5	2500	60	719,336	37,09	5,16	29,214
20	25	5000	60	694,240	16,58	2,39	51,403
20	45	7500	60	699,579	30,06	4,30	78,573
20	15	15000	60	698,797	23,68	3,39	163,360
20	35	20000	60	697,310	21,79	3,12	205,281
25	5	500	60	792,117	41,60	5,25	12,038
25	25	1000	60	800,720	39,30	4,91	22,741
25	45	2500	60	794,664	37,77	4,75	57,992
25	15	7500	60	719,539	40,95	5,69	124,635
25	35	10000	60	713,247	41,13	5,77	159,444
25	5	20000	60	734,144	23,51	3,20	374,858
25	25	25000	60	736,097	24,54	3,33	452,531
10	30	500	60	696,794	24,39	3,50	14,411
10	50	1000	60	691,669	22,59	3,27	6,631
10	20	5000	60	689,927	17,70	2,57	21,966
10	40	7500	60	685,881	13,64	1,99	30,386
10	10	15000	60	685,881	13,64	1,99	56,610
10	30	20000	60	689,050	21,35	3,10	79,738
10	50	25000	60	689,927	17,70	2,57	96,298
15	20	1000	60	755,519	46,83	6,20	10,091
15	40	2500	60	731,319	43,94	6,01	27,095
15	10	7500	60	727,489	23,27	3,20	73,911
15	30	10000	60	730,043	14,95	2,05	101,371
15	50	15000	60	712,619	23,60	3,31	134,471
15	20	25000	60	709,917	29,26	4,12	203,679
20	40	500	60	714,256	44,11	6,18	5,720
20	10	2500	60	710,441	35,40	4,98	28,346
20	30	5000	60	704,444	33,89	4,81	58,901
20	50	7500	60	699,973	27,47	3,92	81,231
20	20	15000	60	697,482	22,23	3,19	161,853
20	40	20000	60	695,139	18,39	2,65	206,779
25	10	500	60	749,725	54,64	7,29	9,430
25	30	1000	60	761,073	59,48	7,82	18,991
25	50	2500	60	742,968	52,26	7,03	45,692
25	20	7500	60	715,198	43,98	6,15	124,782
25	40	10000	60	717,454	40,27	5,61	164,151
25	10	20000	60	727,791	44,30	6,09	342,277
25	30	25000	60	718,277	34,33	4,78	393,593
10	35	500	60	693,228	24,79	3,58	10,606
10	5	2500	60	688,290	19,71	2,86	13,866
10	25	5000	60	685,881	13,64	1,99	21,044
10	45	7500	60	688,290	19,71	2,86	31,537
10	15	15000	60	685,881	13,64	1,99	58,958
10	35	20000	60	685,881	13,64	1,99	78,196
15	5	500	60	783,604	35,74	4,56	6,383
15	25	1000	60	769,932	39,27	5,10	11,706
15	45	2500	60	748,427	48,19	6,44	27,595
15	15	7500	60	713,719	21,41	3,00	72,153
15	35	10000	60	719,936	37,12	5,16	93,071
15	5	20000	60	726,510	26,18	3,60	198,058
15	25	25000	60	714,873	23,11	3,23	224,784
20	45	500	60	735,203	65,20	8,87	6,199
20	15	2500	60	708,932	37,82	5,33	27,283
20	35	5000	60	698,515	23,31	3,34	54,180
20	5	10000	60	707,874	26,01	3,67	110,724
20	25	15000	60	694,240	16,58	2,39	153,712
20	45	20000	60	696,491	24,20	3,48	213,363
25	15	500	60	751,721	58,59	7,79	8,376
25	35	1000	60	753,476	54,45	7,23	18,884
25	5	5000	60	754,761	34,98	4,63	108,138
25	25	7500	60	757,720	36,13	4,77	163,285
25	45	10000	60	755,773	43,87	5,80	205,760
25	15	20000	60	707,767	29,66	4,19	314,873
25	35	25000	60	701,926	25,97	3,70	340,812
10	40	500	60	712,574	46,39	6,51	11,615
10	10	2500	60	685,881	13,64	1,99	14,095
10	30	5000	60	689,050	21,35	3,10	20,749
10	50	7500	60	689,927	17,70	2,57	26,667
10	20	15000	60	689,927	17,70	2,57	55,083
10	40	20000	60	685,881	13,64	1,99	74,730
15	10	500	60	779,523	41,93	5,38	5,433
15	30	1000	60	776,010	41,05	5,29	10,608
15	50	2500	60	742,404	41,10	5,54	24,985
15	20	7500	60	714,498	35,34	4,95	65,514
15	40	10000	60	717,558	30,10	4,19	87,604
15	10	20000	60	726,770	22,08	3,04	182,960
15	30	25000	60	728,242	11,18	1,54	239,329
20	50	500	60	747,567	67,93	9,09	5,446
20	20	2500	60	704,755	30,86	4,38	27,316
20	40	5000	60	695,139	18,39	2,65	53,768
20	10	10000	60	703,892	27,47	3,90	103,583
20	30	15000	60	699,829	23,16	3,31	163,856
20	50	20000	60	698,381	26,32	3,77	208,132
25	20	500	60	752,637	55,08	7,32	8,628
25	40	1000	60	746,967	55,15	7,38	18,476
25	10	5000	60	734,212	43,89	5,98	90,138
25	30	7500	60	725,121	39,38	5,43	133,276
25	50	10000	60	707,360	26,51	3,75	162,094
25	20	20000	60	715,198	43,98	6,15	294,215
25	40	25000	60	705,075	22,64	3,21	360,260
10	45	500	60	702,388	41,14	5,86	15,125
10	15	2500	60	685,881	13,64	1,99	11,708
10	35	5000	60	685,881	13,64	1,99	21,084
10	5	10000	60	688,290	19,71	2,86	39,202
10	25	15000	60	685,881	13,64	1,99	55,791
10	45	20000	60	685,881	13,64	1,99	73,623
15	15	500	60	759,416	43,50	5,73	5,821
15	35	1000	60	788,147	49,65	6,30	11,243
15	5	5000	60	734,750	30,56	4,16	51,620
15	25	7500	60	725,127	33,52	4,62	68,451
15	45	10000	60	713,337	27,29	3,83	93,204
15	15	20000	60	707,487	21,41	3,03	170,897
15	35	25000	60	717,208	33,09	4,61	211,631
