numMobiles	populationSize	mapoModelMaxEvaluations	injectedSolutionsFraction	avg	std	std_percent	time
25	5	4688	100	765,281	42,82	5,60	104,112
25	25	6250	100	723,092	47,31	6,54	101,938
25	45	9375	100	715,838	38,42	5,37	153,906
25	15	15625	100	707,522	37,75	5,34	237,090
25	35	18750	100	716,701	39,30	5,48	291,525
25	5	25000	100	748,153	33,53	4,48	496,596
25	25	28125	100	707,922	27,64	3,90	430,276
25	45	31250	100	707,546	32,40	4,58	394,520
10	8	250	100	712,301	47,36	6,65	13,644
10	16	500	100	699,017	29,06	4,16	6,855
10	4	1000	100	697,981	24,86	3,56	8,165
10	12	1500	100	685,881	13,64	1,99	9,261
10	20	2000	100	694,740	25,40	3,66	8,804
10	8	3000	100	702,284	36,57	5,21	13,774
10	16	3500	100	691,669	22,59	3,27	14,298
10	4	4500	100	696,239	21,11	3,03	18,165
10	12	5000	100	685,881	13,64	1,99	20,149
15	30	562	100	738,588	48,63	6,58	5,831
15	12	1688	100	740,558	37,06	5,00	17,127
15	24	2250	100	706,685	30,41	4,30	18,255
15	6	4500	100	743,167	38,01	5,11	46,056
15	18	5625	100	718,866	34,39	4,78	47,145
15	30	6750	100	703,825	30,01	4,26	53,357
15	12	9000	100	727,104	30,44	4,19	84,321
15	24	10125	100	703,673	23,58	3,35	73,351
20	8	1000	100	713,345	35,98	5,04	11,299
20	24	2000	100	715,043	46,16	6,46	22,944
20	40	3000	100	706,398	40,37	5,72	33,606
20	16	6000	100	699,625	22,34	3,19	66,596
20	32	8000	100	696,004	15,38	2,21	84,282
20	8	12000	100	707,476	28,50	4,03	133,494
20	24	14000	100	700,998	23,90	3,41	150,088
20	40	16000	100	694,797	20,25	2,91	161,143
20	16	20000	100	694,991	16,69	2,40	203,523
25	40	1562	100	743,165	56,71	7,63	25,948
25	10	4688	100	725,518	54,17	7,47	81,140
25	30	6250	100	712,519	29,60	4,15	105,551
25	50	9375	100	714,232	46,31	6,48	148,185
25	20	15625	100	710,283	31,27	4,40	249,098
25	40	18750	100	707,229	23,95	3,39	286,197
25	10	25000	100	712,880	33,19	4,66	404,768
25	30	28125	100	703,882	25,17	3,58	425,956
25	50	31250	100	702,760	31,21	4,44	423,135
10	10	250	100	705,228	45,09	6,39	26,914
10	18	500	100	696,638	40,65	5,83	9,009
10	6	1000	100	691,669	22,59	3,27	5,404
10	14	1500	100	705,591	44,76	6,34	6,318
10	2	2500	100	692,193	19,36	2,80	10,381
10	10	3000	100	697,316	36,64	5,25	13,732
10	18	3500	100	691,669	22,59	3,27	13,323
10	6	4500	100	691,669	22,59	3,27	18,421
10	14	5000	100	705,591	44,76	6,34	21,949
15	3	1125	100	741,900	42,12	5,68	11,750
15	15	1688	100	732,661	44,69	6,10	16,040
15	27	2250	100	731,110	38,32	5,24	21,507
15	9	4500	100	716,462	29,18	4,07	39,650
15	21	5625	100	707,449	39,37	5,57	41,255
15	3	7875	100	732,135	39,35	5,37	71,058
15	15	9000	100	724,070	38,03	5,25	78,200
15	27	10125	100	713,331	24,66	3,46	92,100
20	12	1000	100	718,959	39,59	5,51	11,337
20	28	2000	100	710,116	34,82	4,90	22,219
20	4	4000	100	709,946	29,29	4,13	46,590
20	20	6000	100	704,982	32,43	4,60	65,146
20	36	8000	100	698,219	28,24	4,04	83,008
20	12	12000	100	706,434	30,67	4,34	124,830
20	28	14000	100	702,090	21,53	3,07	140,677
20	4	18000	100	706,065	21,77	3,08	197,483
20	20	20000	100	701,699	29,27	4,17	203,773
25	45	1562	100	759,364	46,62	6,14	23,975
25	15	4688	100	717,178	46,80	6,53	75,544
25	35	6250	100	719,741	44,15	6,13	98,857
25	5	12500	100	755,549	39,34	5,21	250,659
25	25	15625	100	716,083	33,94	4,74	243,686
25	45	18750	100	709,857	32,56	4,59	290,788
25	15	25000	100	706,072	34,36	4,87	362,779
25	35	28125	100	715,626	35,66	4,98	421,001
10	12	250	100	708,650	34,68	4,89	24,138
10	20	500	100	694,740	25,40	3,66	7,011
10	8	1000	100	702,284	36,57	5,21	5,691
10	16	1500	100	691,669	22,59	3,27	6,708
10	4	2500	100	696,239	21,11	3,03	10,975
10	12	3000	100	685,881	13,64	1,99	12,420
10	20	3500	100	693,605	20,75	2,99	14,171
10	8	4500	100	702,284	36,57	5,21	19,091
10	16	5000	100	691,669	22,59	3,27	18,996
15	6	1125	100	758,687	33,81	4,46	12,396
15	18	1688	100	730,641	45,09	6,17	15,425
15	30	2250	100	715,564	40,38	5,64	19,888
15	12	4500	100	730,114	30,88	4,23	42,203
15	24	5625	100	706,685	30,41	4,30	40,776
15	6	7875	100	739,038	36,29	4,91	78,700
15	18	9000	100	717,797	34,38	4,79	72,050
15	30	10125	100	703,825	30,01	4,26	75,254
20	16	1000	100	708,812	38,57	5,44	11,230
20	32	2000	100	702,592	23,67	3,37	22,902
20	8	4000	100	709,497	34,98	4,93	45,702
20	24	6000	100	703,961	31,39	4,46	66,495
20	40	8000	100	696,015	22,11	3,18	82,475
20	16	12000	100	697,399	20,71	2,97	124,947
20	32	14000	100	696,004	15,38	2,21	138,058
20	8	18000	100	707,476	28,50	4,03	195,656
20	24	20000	100	700,998	23,90	3,41	207,573
25	50	1562	100	744,054	55,58	7,47	23,757
25	20	4688	100	719,876	43,03	5,98	75,735
25	40	6250	100	716,256	40,02	5,59	98,084
25	10	12500	100	717,169	36,77	5,13	199,676
25	30	15625	100	708,787	28,93	4,08	239,182
25	50	18750	100	702,616	31,81	4,53	280,772
25	20	25000	100	710,283	31,27	4,40	373,930
25	40	28125	100	706,696	22,86	3,23	414,508
10	14	250	100	717,932	54,72	7,62	22,032
10	2	750	100	702,950	41,11	5,85	8,899
10	10	1000	100	699,346	42,50	6,08	5,482
10	18	1500	100	696,638	40,65	5,83	7,138
10	6	2500	100	691,669	22,59	3,27	10,567
10	14	3000	100	705,591	44,76	6,34	13,279
10	2	4000	100	692,193	19,36	2,80	16,475
10	10	4500	100	696,938	35,57	5,10	19,406
10	18	5000	100	689,927	17,70	2,57	19,298
15	9	1125	100	731,639	41,76	5,71	11,438
15	21	1688	100	708,548	42,92	6,06	13,581
15	3	3375	100	732,135	39,35	5,37	34,795
15	15	4500	100	724,070	38,03	5,25	41,620
